0	0	0	309381.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	1	47462.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	2	1455443.0	1.0	0.0	0.0	0.0	0.0	0.0
0	0	3	196567.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	4	77922.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	5	78288.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	6	130779.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	7	87071.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	8	48844.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	9	81251.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	10	61509.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	11	48494.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	12	46053.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	13	295754.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	14	922578.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	15	38478.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	16	50660.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	17	53992.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	18	58937.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	19	47625.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	20	4712.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	21	63100.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	22	117635.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	23	2636735.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	24	26957.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	25	64717.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	26	71849.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	27	749600.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	28	49642.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	29	1361350.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	30	1644518.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	31	212652.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	32	232500.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	33	468463.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	34	109561.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	35	377647.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	36	41582.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	37	120146.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	38	60636.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	39	99042.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	40	2339150.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	41	160266.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	42	474558.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	43	326037.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	44	111007.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	45	226249.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	46	154604.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	47	31330.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	48	18186.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	49	34833.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	50	97631.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	51	1501587.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	52	74877.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	53	49453.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	54	104926.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	55	180143.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	56	64688.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	57	62230.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	58	91446.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	59	976396.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	60	41013.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0	61	25048.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	0	309381.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	1	47462.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	2	1455443.0	0.6	0.4	0.0	0.0	0.0	0.0
0	1	3	196567.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	4	77922.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	5	78288.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	6	130779.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	7	87071.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	8	48844.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	9	81251.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	10	61509.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	11	48494.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	12	46053.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	13	295754.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	14	922578.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	15	38478.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	16	50660.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	17	53992.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	18	58937.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	19	47625.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	20	4712.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	21	63100.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	22	117635.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	23	2636735.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	24	26957.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	25	64717.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	26	71849.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	27	749600.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	28	49642.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	29	1361350.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	30	1644518.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	31	212652.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	32	232500.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	33	468463.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	34	109561.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	35	377647.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	36	41582.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	37	120146.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	38	60636.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	39	99042.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	40	2339150.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	41	160266.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	42	474558.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	43	326037.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	44	111007.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	45	226249.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	46	154604.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	47	31330.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	48	18186.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	49	34833.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	50	97631.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	51	1501587.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	52	74877.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	53	49453.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	54	104926.0	0.0	0.0	0.0	0.0	0.0	0.0
0	1	55	180143.0	0.0	0.0	0.0	0.0	0.0	0.0
